"sicbl_vintage","sicbl_code","sicbl_nhs_code","sicbl_name","icb_code","icb_name","index","index_label","scale","avg_score","weight_pop","n_lsoa","mhclg_comparison_available"
2023,"E38000068","01F","NHS Cheshire and Merseyside ICB - 01F","E54000008","NHS Cheshire and Merseyside Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.223837,129008,80,FALSE
2023,"E38000079","06N","NHS Hertfordshire and West Essex ICB - 06N","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.228668,610224,360,FALSE
2023,"E38000080","01D","NHS Greater Manchester ICB - 01D","E54000057","NHS Greater Manchester Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.132455,226950,135,FALSE
2023,"E38000085","03F","NHS Humber and North Yorkshire ICB - 03F","E54000051","NHS Humber and North Yorkshire Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.081005,268677,168,FALSE
2023,"E38000086","06L","NHS Suffolk and North East Essex ICB - 06L","E54000023","NHS Suffolk and North East Essex Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.002348,414577,240,FALSE
2023,"E38000089","11N","NHS Cornwall and the Isles of Scilly ICB - 11N","E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.571584,577813,337,FALSE
2023,"E38000091","01J","NHS Cheshire and Merseyside ICB - 01J","E54000008","NHS Cheshire and Merseyside Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.378719,157107,100,FALSE
2023,"E38000097","04C","NHS Leicester, Leicestershire and Rutland ICB - 04C","E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.341299,372495,200,FALSE
2023,"E38000101","99A","NHS Cheshire and Merseyside ICB - 99A","E54000008","NHS Cheshire and Merseyside Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.253697,495849,302,FALSE
2023,"E38000106","06Q","NHS Mid and South Essex ICB - 06Q","E54000026","NHS Mid and South Essex Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.158619,408587,242,FALSE
2023,"E38000117","06T","NHS Suffolk and North East Essex ICB - 06T","E54000023","NHS Suffolk and North East Essex Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.173831,346048,206,FALSE
2023,"E38000119","03H","NHS Humber and North Yorkshire ICB - 03H","E54000051","NHS Humber and North Yorkshire Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.056583,157745,107,FALSE
2023,"E38000122","03K","NHS Humber and North Yorkshire ICB - 03K","E54000051","NHS Humber and North Yorkshire Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.148269,170085,103,FALSE
2023,"E38000126","05G","NHS Staffordshire and Stoke-on-Trent ICB - 05G","E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.166867,213258,134,FALSE
2023,"E38000127","99C","NHS North East and North Cumbria ICB - 99C","E54000050","NHS North East and North Cumbria Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.211566,210512,133,FALSE
2023,"E38000130","00L","NHS North East and North Cumbria ICB - 00L","E54000050","NHS North East and North Cumbria Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.023877,324286,200,FALSE
2023,"E38000135","00Y","NHS Greater Manchester ICB - 00Y","E54000057","NHS Greater Manchester Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.493223,243993,142,FALSE
2023,"E38000136","10Q","NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q","E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.327277,720757,419,FALSE
2023,"E38000137","10R","NHS Hampshire and Isle of Wight ICB - 10R","E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.240526,208949,125,FALSE
2023,"E38000141","03L","NHS South Yorkshire ICB - 03L","E54000061","NHS South Yorkshire Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.230544,268267,170,FALSE
2023,"E38000143","01G","NHS Greater Manchester ICB - 01G","E54000057","NHS Greater Manchester Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.10589,278867,161,FALSE
2023,"E38000146","03N","NHS South Yorkshire ICB - 03N","E54000061","NHS South Yorkshire Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.084283,564702,343,FALSE
2023,"E38000150","11X","NHS Somerset ICB - 11X","E54000038","NHS Somerset Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.151541,577091,339,FALSE
2023,"E38000153","05Q","NHS Staffordshire and Stoke-on-Trent ICB - 05Q","E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.263599,231478,140,FALSE
2023,"E38000161","01T","NHS Cheshire and Merseyside ICB - 01T","E54000008","NHS Cheshire and Merseyside Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.208526,163734,112,FALSE
2023,"E38000163","00N","NHS North East and North Cumbria ICB - 00N","E54000050","NHS North East and North Cumbria Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.098543,148608,103,FALSE
2023,"E38000168","99G","NHS Mid and South Essex ICB - 99G","E54000026","NHS Mid and South Essex Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.266735,180884,108,FALSE
2023,"E38000170","01V","NHS Cheshire and Merseyside ICB - 01V","E54000008","NHS Cheshire and Merseyside Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.152535,117305,79,FALSE
2023,"E38000172","01X","NHS Cheshire and Merseyside ICB - 01X","E54000008","NHS Cheshire and Merseyside Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.013402,184728,121,FALSE
2023,"E38000173","05V","NHS Staffordshire and Stoke-on-Trent ICB - 05V","E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.114995,159211,93,FALSE
2023,"E38000174","01W","NHS Greater Manchester ICB - 01W","E54000057","NHS Greater Manchester Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.126647,297191,191,FALSE
2023,"E38000175","05W","NHS Staffordshire and Stoke-on-Trent ICB - 05W","E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.156951,268058,168,FALSE
2023,"E38000176","00P","NHS North East and North Cumbria ICB - 00P","E54000050","NHS North East and North Cumbria Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.041122,277512,185,FALSE
2023,"E38000185","07G","NHS Mid and South Essex ICB - 07G","E54000026","NHS Mid and South Essex Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.231649,176788,100,FALSE
2023,"E38000187","02A","NHS Greater Manchester ICB - 02A","E54000057","NHS Greater Manchester Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.16145,236651,139,FALSE
2023,"E38000188","03Q","NHS Humber and North Yorkshire ICB - 03Q","E54000051","NHS Humber and North Yorkshire Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.065835,364227,212,FALSE
2023,"E38000190","03R","NHS West Yorkshire ICB - 03R","E54000054","NHS West Yorkshire Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.126953,356978,215,FALSE
2023,"E38000194","02E","NHS Cheshire and Merseyside ICB - 02E","E54000008","NHS Cheshire and Merseyside Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.242855,211797,132,FALSE
2023,"E38000197","07H","NHS Hertfordshire and West Essex ICB - 07H","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.131752,322128,185,FALSE
2023,"E38000200","02G","NHS Lancashire and South Cumbria ICB - 02G","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.118358,119360,73,FALSE
2023,"E38000201","04V","NHS Leicester, Leicestershire and Rutland ICB - 04V","E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.259125,413498,234,FALSE
2023,"E38000204","07K","NHS Suffolk and North East Essex ICB - 07K","E54000023","NHS Suffolk and North East Essex Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.097749,237570,137,FALSE
2023,"E38000205","02H","NHS Greater Manchester ICB - 02H","E54000057","NHS Greater Manchester Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.007712,334014,200,FALSE
2023,"E38000208","12F","NHS Cheshire and Merseyside ICB - 12F","E54000008","NHS Cheshire and Merseyside Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.245229,322439,209,FALSE
2023,"E38000212","13T","NHS North East and North Cumbria ICB - 13T","E54000050","NHS North East and North Cumbria Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.001802,504324,306,FALSE
2023,"E38000215","01H","NHS North East and North Cumbria ICB - 01H","E54000050","NHS North East and North Cumbria Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.393966,322409,207,FALSE
2023,"E38000217","14L","NHS Greater Manchester ICB - 14L","E54000057","NHS Greater Manchester Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.142904,566778,295,FALSE
2023,"E38000221","15A","NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 15A","E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.380166,519522,302,FALSE
2023,"E38000222","15C","NHS Bristol, North Somerset and South Gloucestershire ICB - 15C","E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.019734,993108,581,FALSE
2023,"E38000223","14Y","NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 14Y","E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.316049,563782,335,FALSE
2023,"E38000225","15F","NHS West Yorkshire ICB - 15F","E54000054","NHS West Yorkshire Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.17245,820802,488,FALSE
2023,"E38000226","02M","NHS Lancashire and South Cumbria ICB - 02M","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.068561,200311,121,FALSE
2023,"E38000227","01E","NHS Lancashire and South Cumbria ICB - 01E","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.069883,211900,127,FALSE
2023,"E38000228","01K","NHS Lancashire and South Cumbria ICB - 01K","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.534476,331324,203,FALSE
2023,"E38000230","15N","NHS Devon ICB - 15N","E54000037","NHS Devon Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.205261,1232580,729,FALSE
2023,"E38000231","92G","NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G","E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.089388,954449,569,FALSE
2023,"E38000232","36J","NHS West Yorkshire ICB - 36J","E54000054","NHS West Yorkshire Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.5601,604663,342,FALSE
2023,"E38000233","27D","NHS Cheshire and Merseyside ICB - 27D","E54000008","NHS Cheshire and Merseyside Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.141654,768386,466,FALSE
2023,"E38000234","84H","NHS North East and North Cumbria ICB - 84H","E54000050","NHS North East and North Cumbria Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.010022,527704,330,FALSE
2023,"E38000235","97R","NHS Sussex ICB - 97R","E54000064","NHS Sussex Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.106548,551007,332,FALSE
2023,"E38000236","18C","NHS Herefordshire and Worcestershire ICB - 18C","E54000019","NHS Herefordshire and Worcestershire Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.067966,798019,491,FALSE
2023,"E38000237","91Q","NHS Kent and Medway ICB - 91Q","E54000032","NHS Kent and Medway Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.177944,1877417,1107,FALSE
2023,"E38000238","71E","NHS Lincolnshire ICB - 71E","E54000013","NHS Lincolnshire Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.076378,775864,435,FALSE
2023,"E38000239","26A","NHS Norfolk and Waveney ICB - 26A","E54000022","NHS Norfolk and Waveney Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.015008,1042267,624,FALSE
2023,"E38000240","93C","NHS North Central London ICB - 93C","E54000028","NHS North Central London Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.241907,1417144,806,FALSE
2023,"E38000241","42D","NHS Humber and North Yorkshire ICB - 42D","E54000051","NHS Humber and North Yorkshire Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.332766,430525,269,FALSE
2023,"E38000243","52R","NHS Nottingham and Nottinghamshire ICB - 52R","E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.033901,1042493,615,FALSE
2023,"E38000244","72Q","NHS South East London ICB - 72Q","E54000030","NHS South East London Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.092003,1796537,1040,FALSE
2023,"E38000245","36L","NHS South West London ICB - 36L","E54000031","NHS South West London Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",0.167812,1511629,878,FALSE
2023,"E38000247","16C","NHS North East and North Cumbria ICB - 16C","E54000050","NHS North East and North Cumbria Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.154438,689123,425,FALSE
2023,"E38000249","M1J4Y","NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.377541,1016380,587,FALSE
2023,"E38000251","B2M3M","NHS Coventry and Warwickshire ICB - B2M3M","E54000018","NHS Coventry and Warwickshire Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.002168,960602,557,FALSE
2023,"E38000252","D4U1Y","NHS Frimley ICB - D4U1Y","E54000034","NHS Frimley Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.45455,774255,455,FALSE
2023,"E38000253","D9Y0V","NHS Hampshire and Isle of Wight ICB - D9Y0V","E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","sub_indoors","Indoors sub-domain","untransformed_subdomain",-0.357888,1633583,1001,FALSE
